LOCALIDAD,PARCELA,FECHA,EJEMPLAR,RAMA,TAXON,VALOR
Cañar,CSR2,12-sep-17,3,R2,Valor nulo,2
Cañar,CSR2,12-sep-17,6,R2,Neuroterus anthracinus,5
Cañar,CSR2,12-sep-17,5,R2,Neuroterus anthracinus,15
Cañar,CSR2,12-sep-17,10,R2,Neuroterus anthracinus,10
Cañar,CSR2,12-sep-17,3,R2,Neuroterus anthracinus,25
Cañar,CSR2,12-sep-17,9,R2,Neuroterus anthracinus,10
Cañar,CSR2,12-sep-17,10,R2,Valor nulo,3
Cañar,CSR2,12-sep-17,8,R2,Neuroterus anthracinus,60
Cañar,CSR2,12-sep-17,7,R2,Neuroterus anthracinus,45
Cañar,CSR2,12-sep-17,4,R2,Neuroterus anthracinus,35
Cañar,CSR2,12-sep-17,2,R2,Neuroterus anthracinus,20
Cañar,CSR2,12-sep-17,1,R2,Neuroterus anthracinus,10
Cañar,CSR2,12-sep-17,7,R3,Neuroterus anthracinus,20
Cañar,CSR2,12-sep-17,2,R3,Neuroterus anthracinus,25
Cañar,CSR2,12-sep-17,1,R3,Neuroterus anthracinus,25
Cañar,CSR2,12-sep-17,2,R3,Neuroterus albipes,1
Cañar,CSR2,12-sep-17,3,R3,Andricus solitarius,1
Cañar,CSR2,12-sep-17,10,R3,Valor nulo,15
Cañar,CSR2,12-sep-17,5,R3,Neuroterus anthracinus,1
Cañar,CSR2,12-sep-17,1,R3,Andricus solitarius,2
Cañar,CSR2,12-sep-17,1,R3,Valor nulo,1
Cañar,CSR2,12-sep-17,8,R3,Andricus solitarius,2
Cañar,CSR2,12-sep-17,2,R3,Valor nulo,2
Cañar,CSR2,12-sep-17,6,R3,Valor nulo,5
Cañar,CSR2,12-sep-17,10,R3,Andricus curvator,3
Cañar,CSR2,12-sep-17,10,R3,Neuroterus anthracinus,20
Cañar,CSR2,12-sep-17,9,R3,Neuroterus anthracinus,20
Cañar,CSR2,12-sep-17,8,R3,Neuroterus anthracinus,75
Cañar,CSR2,12-sep-17,3,R3,Neuroterus anthracinus,25
Cañar,CSR2,12-sep-17,6,R3,Andricus curvator,1
Cañar,CSR2,12-sep-17,4,R3,Neuroterus anthracinus,5
Cañar,CSR2,12-sep-17,6,R3,Valor nulo,1
Cañar,CSR2,12-sep-17,6,R3,Andricus solitarius,12
Cañar,CSR2,12-sep-17,6,R3,Neuroterus anthracinus,10
Cañar,CSR1,13-sep-17,3,R1,Valor nulo,1
Cañar,CSR1,13-sep-17,8,R1,Neuroterus anthracinus,2
Cañar,CSR1,13-sep-17,5,R1,Andricus curvator,1
Cañar,CSR1,13-sep-17,5,R1,Andricus solitarius,1
Cañar,CSR1,13-sep-17,10,R1,Neuroterus anthracinus,20
Cañar,CSR1,13-sep-17,10,R1,Valor nulo,1
Cañar,CSR1,13-sep-17,9,R1,Andricus solitarius,1
Cañar,CSR1,13-sep-17,7,R1,Brenneria quercina,2
Cañar,CSR1,13-sep-17,8,R1,Brenneria quercina,4
Cañar,CSR1,13-sep-17,3,R1,Valor nulo,1
Cañar,CSR1,13-sep-17,6,R1,Andricus solitarius,1
Cañar,CSR1,13-sep-17,4,R1,Biorhiza pallida,2
Cañar,CSR1,13-sep-17,7,R1,Valor nulo,1
Cañar,CSR1,13-sep-17,7,R1,Valor nulo,1
Cañar,CSR1,13-sep-17,5,R1,Valor nulo,1
Cañar,CSR1,13-sep-17,4,R1,Neuroterus quercusbaccarum,1
Cañar,CSR1,13-sep-17,9,R1,Neuroterus anthracinus,10
Cañar,CSR1,13-sep-17,8,R1,Neuroterus quercusbaccarum,1
Cañar,CSR1,13-sep-17,3,R1,Neuroterus anthracinus,10
Cañar,CSR1,13-sep-17,7,R1,Neuroterus quercusbaccarum,1
Cañar,CSR1,13-sep-17,5,R1,Neuroterus anthracinus,5
Cañar,CSR1,13-sep-17,6,R1,Neuroterus quercusbaccarum,3
Cañar,CSR1,13-sep-17,1,R1,Neuroterus anthracinus,10
Cañar,CSR1,13-sep-17,5,R1,Neuroterus quercusbaccarum,2
Cañar,CSR1,13-sep-17,2,R1,Neuroterus anthracinus,2
Cañar,CSR1,13-sep-17,6,R1,Neuroterus anthracinus,10
Cañar,CSR1,13-sep-17,1,R1,Neuroterus quercusbaccarum,5
Cañar,CSR1,13-sep-17,7,R1,Neuroterus anthracinus,30
Cañar,CSR1,13-sep-17,3,R1,Andricus foecundatrix,1
Cañar,CSR1,13-sep-17,3,R2,Neuroterus quercusbaccarum,2
Cañar,CSR1,13-sep-17,2,R2,Neuroterus quercusbaccarum,1
Cañar,CSR1,13-sep-17,1,R2,Neuroterus quercusbaccarum,1
Cañar,CSR1,13-sep-17,4,R2,Biorhiza pallida,1
Cañar,CSR1,13-sep-17,5,R2,Brenneria quercina,2
Cañar,CSR1,13-sep-17,6,R2,Neuroterus quercusbaccarum,2
Cañar,CSR1,13-sep-17,4,R2,Valor nulo,1
Cañar,CSR1,13-sep-17,7,R2,Neuroterus quercusbaccarum,2
Cañar,CSR1,13-sep-17,5,R2,Valor nulo,1
Cañar,CSR1,13-sep-17,8,R2,Neuroterus quercusbaccarum,1
Cañar,CSR1,13-sep-17,4,R2,Neuroterus quercusbaccarum,1
Cañar,CSR1,13-sep-17,9,R2,Valor nulo,1
Cañar,CSR1,13-sep-17,9,R2,Neuroterus anthracinus,1
Cañar,CSR1,13-sep-17,7,R2,Neuroterus anthracinus,5
Cañar,CSR1,13-sep-17,6,R2,Neuroterus anthracinus,2
Cañar,CSR1,13-sep-17,10,R2,Neuroterus anthracinus,1
Cañar,CSR1,13-sep-17,10,R2,Valor nulo,1
Cañar,CSR1,13-sep-17,3,R2,Andricus solitarius,2
Cañar,CSR1,13-sep-17,9,R2,Brenneria quercina,1
Cañar,CSR1,13-sep-17,9,R2,Andricus curvator,1
Cañar,CSR1,13-sep-17,7,R2,Valor nulo,1
Cañar,CSR1,13-sep-17,9,R2,Andricus solitarius,1
Cañar,CSR1,13-sep-17,1,R2,Neuroterus anthracinus,3
Cañar,CSR1,13-sep-17,9,R2,Valor nulo,1
Cañar,CSR1,13-sep-17,4,R2,Neuroterus anthracinus,10
Cañar,CSR1,13-sep-17,8,R2,Brenneria quercina,3
Cañar,CSR1,13-sep-17,8,R2,Andricus solitarius,2
Cañar,CSR1,13-sep-17,3,R2,Neuroterus anthracinus,5
Cañar,CSR1,13-sep-17,2,R2,Neuroterus anthracinus,5
Cañar,CSR1,13-sep-17,7,R2,Andricus solitarius,1
Cañar,CSR1,13-sep-17,8,R2,Neuroterus anthracinus,70
Cañar,CSR1,13-sep-17,5,R2,Neuroterus anthracinus,15
Cañar,CSR1,13-sep-17,9,R3,Neuroterus quercusbaccarum,1
Cañar,CSR1,13-sep-17,5,R3,Neuroterus anthracinus,5
Cañar,CSR1,13-sep-17,4,R3,Neuroterus anthracinus,5
Cañar,CSR1,13-sep-17,3,R3,Neuroterus anthracinus,10
Cañar,CSR1,13-sep-17,2,R3,Neuroterus anthracinus,2
Cañar,CSR1,13-sep-17,5,R3,Valor nulo,1
Cañar,CSR1,13-sep-17,5,R3,Brenneria quercina,5
Cañar,CSR1,13-sep-17,6,R3,Neuroterus anthracinus,2
Cañar,CSR1,13-sep-17,6,R3,Valor nulo,1
Cañar,CSR1,13-sep-17,6,R3,Neuroterus quercusbaccarum,5
Cañar,CSR1,13-sep-17,7,R3,Neuroterus quercusbaccarum,1
Cañar,CSR1,13-sep-17,5,R3,Neuroterus quercusbaccarum,3
Cañar,CSR1,13-sep-17,7,R3,Valor nulo,1
Cañar,CSR1,13-sep-17,3,R3,Neuroterus quercusbaccarum,2
Cañar,CSR1,13-sep-17,8,R3,Brenneria quercina,2
Cañar,CSR1,13-sep-17,5,R3,Valor nulo,1
Cañar,CSR1,13-sep-17,1,R3,Neuroterus anthracinus,1
Cañar,CSR1,13-sep-17,3,R3,Valor nulo,1
Cañar,CSR1,13-sep-17,10,R3,Neuroterus anthracinus,2
Cañar,CSR1,13-sep-17,8,R3,Neuroterus anthracinus,10
Cañar,CSR1,13-sep-17,9,R3,Neuroterus anthracinus,5
Cañar,CSR1,13-sep-17,4,R3,Neuroterus quercusbaccarum,1
Cañar,CSR1,13-sep-17,7,R3,Neuroterus anthracinus,35
Cañar,CSR1,13-sep-17,3,R3,Valor nulo,3
Camarate,CSR1,14-sep-17,10,R1,Neuroterus quercusbaccarum,2
Camarate,CSR1,14-sep-17,10,R1,Biorhiza pallida,1
Camarate,CSR1,14-sep-17,7,R1,Neuroterus quercusbaccarum,3
Camarate,CSR1,14-sep-17,4,R1,Neuroterus quercusbaccarum,2
Camarate,CSR1,14-sep-17,3,R1,Neuroterus quercusbaccarum,1
Camarate,CSR1,14-sep-17,2,R1,Neuroterus quercusbaccarum,5
Camarate,CSR1,14-sep-17,10,R1,Neuroterus anthracinus,3
Camarate,CSR1,14-sep-17,1,R1,Brenneria quercina,1
Camarate,CSR1,14-sep-17,3,R1,Brenneria quercina,3
Camarate,CSR1,14-sep-17,2,R2,Brenneria quercina,3
Camarate,CSR1,14-sep-17,9,R2,Andricus solitarius,2
Camarate,CSR1,14-sep-17,4,R2,Brenneria quercina,2
Camarate,CSR1,14-sep-17,8,R2,Neuroterus quercusbaccarum,1
Camarate,CSR1,14-sep-17,3,R2,Valor nulo,1
Camarate,CSR1,14-sep-17,10,R2,Neuroterus quercusbaccarum,1
Camarate,CSR1,14-sep-17,7,R2,Neuroterus quercusbaccarum,1
Camarate,CSR1,14-sep-17,2,R2,Neuroterus quercusbaccarum,3
Camarate,CSR1,14-sep-17,9,R2,Brenneria quercina,1
Camarate,CSR1,14-sep-17,10,R2,Valor nulo,1
Camarate,CSR1,14-sep-17,10,R2,Andricus solitarius,1
Camarate,CSR1,14-sep-17,10,R2,Andricus foecundatrix,2
Camarate,CSR1,14-sep-17,10,R2,Neuroterus numismalis,1
Camarate,CSR1,14-sep-17,7,R2,Neuroterus anthracinus,3
Camarate,CSR1,14-sep-17,1,R2,Brenneria quercina,1
Camarate,CSR1,14-sep-17,7,R2,Brenneria quercina,1
Camarate,CSR1,14-sep-17,10,R3,Andricus foecundatrix,1
Camarate,CSR1,14-sep-17,2,R3,Brenneria quercina,4
Camarate,CSR1,14-sep-17,3,R3,Neuroterus anthracinus,1
Camarate,CSR1,14-sep-17,6,R3,Neuroterus anthracinus,1
Camarate,CSR1,14-sep-17,8,R3,Andricus solitarius,NA
Camarate,CSR1,14-sep-17,6,R3,Andricus solitarius,1
Camarate,CSR1,14-sep-17,1,R3,Biorhiza pallida,1
Camarate,CSR1,14-sep-17,1,R3,Brenneria quercina,3
Camarate,CSR1,14-sep-17,1,R3,Neuroterus anthracinus,1
Camarate,CSR1,14-sep-17,10,R3,Neuroterus numismalis,2
Camarate,CSR1,14-sep-17,10,R3,Neuroterus anthracinus,25
Camarate,CSR1,14-sep-17,4,R3,Neuroterus quercusbaccarum,2
Camarate,CSR1,14-sep-17,2,R3,Neuroterus quercusbaccarum,3
Camarate,CSR1,14-sep-17,10,R3,Neuroterus quercusbaccarum,1
Camarate,CSR2,18-sep-17,5,R1,Neuroterus anthracinus,1
Camarate,CSR2,18-sep-17,5,R1,Neuroterus quercusbaccarum,3
Camarate,CSR2,18-sep-17,6,R1,Neuroterus quercusbaccarum,4
Camarate,CSR2,18-sep-17,5,R1,Brenneria quercina,1
Camarate,CSR2,18-sep-17,3,R1,Neuroterus anthracinus,20
Camarate,CSR2,18-sep-17,6,R1,Biorhiza pallida,1
Camarate,CSR2,18-sep-17,7,R1,Neuroterus anthracinus,1
Camarate,CSR2,18-sep-17,8,R1,Neuroterus anthracinus,2
Camarate,CSR2,18-sep-17,3,R1,Biorhiza pallida,1
Camarate,CSR2,18-sep-17,4,R1,Brenneria quercina,2
Camarate,CSR2,18-sep-17,3,R1,Neuroterus quercusbaccarum,5
Camarate,CSR2,18-sep-17,6,R1,Neuroterus anthracinus,1
Camarate,CSR2,18-sep-17,1,R1,Neuroterus quercusbaccarum,2
Camarate,CSR2,18-sep-17,10,R1,Brenneria quercina,2
Camarate,CSR2,18-sep-17,8,R1,Neuroterus numismalis,5
Camarate,CSR2,18-sep-17,9,R1,Valor nulo,1
Camarate,CSR2,18-sep-17,6,R1,Neuroterus numismalis,1
Camarate,CSR2,18-sep-17,4,R1,Neuroterus quercusbaccarum,1
Camarate,CSR2,18-sep-17,2,R1,Neuroterus quercusbaccarum,2
Camarate,CSR2,18-sep-17,10,R1,Neuroterus anthracinus,20
Camarate,CSR2,18-sep-17,2,R2,Neuroterus anthracinus,15
Camarate,CSR2,18-sep-17,10,R2,Brenneria quercina,1
Camarate,CSR2,18-sep-17,2,R2,Biorhiza pallida,5
Camarate,CSR2,18-sep-17,4,R2,Neuroterus anthracinus,3
Camarate,CSR2,18-sep-17,8,R2,Biorhiza pallida,2
Camarate,CSR2,18-sep-17,7,R2,Neuroterus quercusbaccarum,1
Camarate,CSR2,18-sep-17,1,R2,Neuroterus anthracinus,10
Camarate,CSR2,18-sep-17,3,R2,Neuroterus anthracinus,10
Camarate,CSR2,18-sep-17,7,R2,Valor nulo,1
Camarate,CSR2,18-sep-17,7,R2,Neuroterus anthracinus,1
Camarate,CSR2,18-sep-17,7,R2,Brenneria quercina,1
Camarate,CSR2,18-sep-17,4,R2,Brenneria quercina,1
Camarate,CSR2,18-sep-17,10,R2,Neuroterus anthracinus,1
Camarate,CSR2,18-sep-17,6,R2,Andricus solitarius,1
Camarate,CSR2,18-sep-17,9,R2,Neuroterus anthracinus,1
Camarate,CSR2,18-sep-17,5,R2,Andricus solitarius,1
Camarate,CSR2,18-sep-17,1,R2,Neuroterus quercusbaccarum,5
Camarate,CSR2,18-sep-17,8,R2,Neuroterus anthracinus,1
Camarate,CSR2,18-sep-17,4,R3,Neuroterus quercusbaccarum,5
Camarate,CSR2,18-sep-17,2,R3,Neuroterus anthracinus,2
Camarate,CSR2,18-sep-17,4,R3,Neuroterus anthracinus,1
Camarate,CSR2,18-sep-17,6,R3,Neuroterus quercusbaccarum,1
Camarate,CSR2,18-sep-17,7,R3,Neuroterus anthracinus,1
Camarate,CSR2,18-sep-17,10,R3,Brenneria quercina,9
Camarate,CSR2,18-sep-17,4,R3,Neuroterus numismalis,1
Camarate,CSR2,18-sep-17,7,R3,Neuroterus numismalis,1
Camarate,CSR2,18-sep-17,1,R3,Neuroterus anthracinus,20
Camarate,CSR2,18-sep-17,10,R3,Andricus viscosus,1
Camarate,CSR2,18-sep-17,8,R3,Andricus solitarius,1
Camarate,CSR2,18-sep-17,7,R3,Brenneria quercina,2
Camarate,CSR2,18-sep-17,7,R3,Andricus solitarius,1
Camarate,CSR2,18-sep-17,3,R3,Neuroterus quercusbaccarum,5
Camarate,CSR2,18-sep-17,8,R3,Biorhiza pallida,1
Camarate,CSR2,18-sep-17,3,R3,Neuroterus anthracinus,10
Camarate,CSR2,18-sep-17,3,R3,Valor nulo,2
Camarate,CSR2,18-sep-17,9,R3,Biorhiza pallida,1
Camarate,CSR2,18-sep-17,1,R3,Brenneria quercina,2
Camarate,CSR2,18-sep-17,6,R3,Andricus solitarius,1
Camarate,CSR2,18-sep-17,8,R3,Neuroterus anthracinus,15
San Juan,CSR2,19-sep-17,4,R1,Neuroterus quercusbaccarum,25
San Juan,CSR1,19-sep-17,7,R1,Neuroterus anthracinus,1
San Juan,CSR1,19-sep-17,8,R1,Neuroterus quercusbaccarum,40
San Juan,CSR2,19-sep-17,6,R1,Neuroterus quercusbaccarum,30
San Juan,CSR1,19-sep-17,9,R1,Neuroterus anthracinus,5
San Juan,CSR2,19-sep-17,7,R1,Neuroterus quercusbaccarum,70
San Juan,CSR1,19-sep-17,2,R1,Neuroterus numismalis,10
San Juan,CSR2,19-sep-17,8,R1,Neuroterus quercusbaccarum,80
San Juan,CSR2,19-sep-17,1,R1,Neuroterus quercusbaccarum,30
San Juan,CSR2,19-sep-17,5,R1,Neuroterus quercusbaccarum,40
San Juan,CSR2,19-sep-17,2,R1,Neuroterus quercusbaccarum,2
San Juan,CSR2,19-sep-17,9,R1,Neuroterus quercusbaccarum,30
San Juan,CSR2,19-sep-17,10,R1,Neuroterus quercusbaccarum,15
San Juan,CSR2,19-sep-17,3,R1,Neuroterus quercusbaccarum,3
San Juan,CSR1,19-sep-17,6,R1,Neuroterus quercusbaccarum,2
San Juan,CSR1,19-sep-17,10,R1,Neuroterus numismalis,1
San Juan,CSR1,19-sep-17,9,R1,Neuroterus quercusbaccarum,5
San Juan,CSR1,19-sep-17,1,R1,Neuroterus quercusbaccarum,40
San Juan,CSR1,19-sep-17,4,R1,Neuroterus quercusbaccarum,5
San Juan,CSR2,19-sep-17,2,R1,Neuroterus anthracinus,1
San Juan,CSR1,19-sep-17,2,R1,Neuroterus quercusbaccarum,50
San Juan,CSR2,19-sep-17,7,R1,Neuroterus anthracinus,5
San Juan,CSR1,19-sep-17,3,R1,Neuroterus quercusbaccarum,20
San Juan,CSR1,19-sep-17,1,R1,Neuroterus anthracinus,3
San Juan,CSR1,19-sep-17,5,R1,Neuroterus quercusbaccarum,20
San Juan,CSR2,19-sep-17,4,R1,Neuroterus anthracinus,2
San Juan,CSR2,19-sep-17,8,R1,Andricus foecundatrix,7
San Juan,CSR1,19-sep-17,4,R1,Trigonaspis brunneicornis,5
San Juan,CSR1,19-sep-17,1,R1,Andricus solitarius,1
San Juan,CSR2,19-sep-17,7,R1,Andricus solitarius,1
San Juan,CSR1,19-sep-17,7,R1,Andricus solitarius,1
San Juan,CSR1,19-sep-17,5,R1,Andricus foecundatrix,1
San Juan,CSR1,19-sep-17,6,R1,Brenneria quercina,14
San Juan,CSR1,19-sep-17,6,R1,Andricus foecundatrix,1
San Juan,CSR1,19-sep-17,2,R1,Andricus foecundatrix,2
San Juan,CSR1,19-sep-17,4,R1,Valor nulo,1
San Juan,CSR1,19-sep-17,10,R1,Andricus solitarius,1
San Juan,CSR2,19-sep-17,8,R1,Trigonaspis brunneicornis,5
San Juan,CSR2,19-sep-17,4,R1,Valor nulo,1
San Juan,CSR2,19-sep-17,3,R1,Neuroterus anthracinus,2
San Juan,CSR2,19-sep-17,2,R1,Andricus foecundatrix,2
San Juan,CSR1,19-sep-17,10,R1,Brenneria quercina,2
San Juan,CSR1,19-sep-17,6,R1,Andricus quercusramuli,1
San Juan,CSR1,19-sep-17,4,R1,Biorhiza pallida,1
San Juan,CSR2,19-sep-17,8,R2,Neuroterus quercusbaccarum,60
San Juan,CSR2,19-sep-17,10,R2,Neuroterus quercusbaccarum,70
San Juan,CSR2,19-sep-17,1,R2,Neuroterus quercusbaccarum,50
San Juan,CSR2,19-sep-17,9,R2,Neuroterus quercusbaccarum,20
San Juan,CSR1,19-sep-17,4,R2,Neuroterus quercusbaccarum,5
San Juan,CSR2,19-sep-17,9,R2,Neuroterus anthracinus,5
San Juan,CSR2,19-sep-17,6,R2,Neuroterus quercusbaccarum,10
San Juan,CSR2,19-sep-17,5,R2,Neuroterus numismalis,8
San Juan,CSR2,19-sep-17,4,R2,Neuroterus quercusbaccarum,15
San Juan,CSR2,19-sep-17,2,R2,Neuroterus quercusbaccarum,10
San Juan,CSR1,19-sep-17,6,R2,Neuroterus quercusbaccarum,1
San Juan,CSR1,19-sep-17,4,R2,Neuroterus anthracinus,10
San Juan,CSR2,19-sep-17,8,R2,Andricus foecundatrix,3
San Juan,CSR1,19-sep-17,9,R2,Neuroterus anthracinus,1
San Juan,CSR1,19-sep-17,6,R2,Neuroterus anthracinus,1
San Juan,CSR1,19-sep-17,3,R2,Neuroterus quercusbaccarum,10
San Juan,CSR1,19-sep-17,7,R2,Neuroterus anthracinus,1
San Juan,CSR1,19-sep-17,9,R2,Neuroterus quercusbaccarum,1
San Juan,CSR1,19-sep-17,2,R2,Neuroterus quercusbaccarum,80
San Juan,CSR2,19-sep-17,3,R2,Neuroterus quercusbaccarum,15
San Juan,CSR1,19-sep-17,7,R2,Neuroterus quercusbaccarum,5
San Juan,CSR1,19-sep-17,1,R2,Neuroterus quercusbaccarum,30
San Juan,CSR1,19-sep-17,10,R2,Neuroterus anthracinus,2
San Juan,CSR2,19-sep-17,7,R2,Neuroterus quercusbaccarum,5
San Juan,CSR1,19-sep-17,5,R2,Neuroterus anthracinus,1
San Juan,CSR1,19-sep-17,8,R2,Neuroterus quercusbaccarum,15
San Juan,CSR1,19-sep-17,4,R2,Neuroterus numismalis,5
San Juan,CSR1,19-sep-17,1,R2,Neuroterus anthracinus,2
San Juan,CSR1,19-sep-17,4,R2,Trigonaspis brunneicornis,1
San Juan,CSR1,19-sep-17,5,R2,Andricus foecundatrix,7
San Juan,CSR1,19-sep-17,4,R2,Brenneria quercina,3
San Juan,CSR1,19-sep-17,4,R2,Andricus foecundatrix,4
San Juan,CSR1,19-sep-17,5,R2,Brenneria quercina,2
San Juan,CSR1,19-sep-17,10,R2,Andricus solitarius,2
San Juan,CSR1,19-sep-17,5,R2,Andricus solitarius,1
San Juan,CSR2,19-sep-17,8,R2,Valor nulo,1
San Juan,CSR2,19-sep-17,8,R2,Andricus quercustozae,2
San Juan,CSR2,19-sep-17,8,R2,Neuroterus numismalis,2
San Juan,CSR2,19-sep-17,4,R2,Andricus solitarius,1
San Juan,CSR2,19-sep-17,3,R2,Andricus solitarius,1
San Juan,CSR2,19-sep-17,3,R2,Valor nulo,2
San Juan,CSR2,19-sep-17,7,R2,Andricus foecundatrix,4
San Juan,CSR2,19-sep-17,8,R2,Trigonaspis brunneicornis,1
San Juan,CSR2,19-sep-17,6,R2,Andricus foecundatrix,3
San Juan,CSR2,19-sep-17,3,R2,Andricus foecundatrix,1
San Juan,CSR2,19-sep-17,8,R2,Valor nulo,1
San Juan,CSR1,19-sep-17,6,R2,Brenneria quercina,7
San Juan,CSR1,19-sep-17,10,R2,Brenneria quercina,1
San Juan,CSR1,19-sep-17,8,R3,Neuroterus quercusbaccarum,20
San Juan,CSR2,19-sep-17,4,R3,Neuroterus quercusbaccarum,30
San Juan,CSR1,19-sep-17,1,R3,Neuroterus anthracinus,5
San Juan,CSR1,19-sep-17,9,R3,Neuroterus quercusbaccarum,19
San Juan,CSR2,19-sep-17,3,R3,Neuroterus quercusbaccarum,50
San Juan,CSR1,19-sep-17,4,R3,Neuroterus quercusbaccarum,5
San Juan,CSR1,19-sep-17,5,R3,Neuroterus anthracinus,2
San Juan,CSR1,19-sep-17,3,R3,Neuroterus anthracinus,1
San Juan,CSR2,19-sep-17,4,R3,Neuroterus anthracinus,2
San Juan,CSR2,19-sep-17,2,R3,Neuroterus anthracinus,2
San Juan,CSR2,19-sep-17,10,R3,Neuroterus quercusbaccarum,50
San Juan,CSR1,19-sep-17,1,R3,Neuroterus quercusbaccarum,45
San Juan,CSR1,19-sep-17,5,R3,Neuroterus quercusbaccarum,5
San Juan,CSR1,19-sep-17,4,R3,Neuroterus anthracinus,5
San Juan,CSR1,19-sep-17,2,R3,Neuroterus numismalis,10
San Juan,CSR1,19-sep-17,3,R3,Neuroterus quercusbaccarum,5
San Juan,CSR2,19-sep-17,8,R3,Andricus foecundatrix,7
San Juan,CSR2,19-sep-17,6,R3,Neuroterus quercusbaccarum,2
San Juan,CSR1,19-sep-17,10,R3,Neuroterus anthracinus,1
San Juan,CSR2,19-sep-17,7,R3,Neuroterus quercusbaccarum,20
San Juan,CSR1,19-sep-17,4,R3,Neuroterus numismalis,30
San Juan,CSR2,19-sep-17,8,R3,Neuroterus quercusbaccarum,90
San Juan,CSR2,19-sep-17,1,R3,Neuroterus quercusbaccarum,45
San Juan,CSR2,19-sep-17,2,R3,Neuroterus quercusbaccarum,10
San Juan,CSR1,19-sep-17,2,R3,Neuroterus quercusbaccarum,95
San Juan,CSR1,19-sep-17,6,R3,Brenneria quercina,13
San Juan,CSR2,19-sep-17,7,R3,Andricus solitarius,1
San Juan,CSR1,19-sep-17,4,R3,Andricus,1
San Juan,CSR2,19-sep-17,10,R3,Andricus foecundatrix,1
San Juan,CSR2,19-sep-17,7,R3,Trigonaspis brunneicornis,5
San Juan,CSR1,19-sep-17,4,R3,Andricus foecundatrix,4
San Juan,CSR2,19-sep-17,8,R3,Neuroterus numismalis,3
San Juan,CSR2,19-sep-17,6,R3,Andricus foecundatrix,1
San Juan,CSR1,19-sep-17,5,R3,Andricus foecundatrix,1
San Juan,CSR2,19-sep-17,5,R3,Andricus foecundatrix,1
San Juan,CSR2,19-sep-17,3,R3,Neuroterus anthracinus,2
San Juan,CSR1,19-sep-17,4,R3,Trigonaspis brunneicornis,1
San Juan,CSR1,19-sep-17,8,R3,Valor nulo,1
San Juan,CSR1,19-sep-17,2,R3,Andricus foecundatrix,9
San Juan,CSR1,19-sep-17,4,R3,Brenneria quercina,3
San Juan,CSR2,19-sep-17,2,R3,Biorhiza pallida,1
Cañar,CAÑAR 1,21-sep-17,3,R1,Aceria ilicis,3
Cañar,CAÑAR 1,21-sep-17,3,R1,Brenneria quercina,3
Cañar,CAÑAR 1,21-sep-17,4,R1,Aceria ilicis,30
Cañar,CAÑAR 1,21-sep-17,5,R1,Aceria ilicis,10
Cañar,CAÑAR 1,21-sep-17,5,R1,Valor nulo,5
Cañar,CAÑAR 1,21-sep-17,6,R1,Aceria ilicis,60
Cañar,CAÑAR 1,21-sep-17,6,R1,Brenneria quercina,3
Cañar,CAÑAR 1,21-sep-17,6,R1,Dryomyia lichtensteinii,1
Cañar,CAÑAR 1,21-sep-17,7,R1,Aceria ilicis,40
Cañar,CAÑAR 1,21-sep-17,7,R1,Valor nulo,5
Cañar,CAÑAR 1,21-sep-17,7,R1,Dryomyia lichtensteinii,30
Cañar,CAÑAR 1,21-sep-17,7,R1,Valor nulo,2
Cañar,CAÑAR 1,21-sep-17,8,R1,Aceria ilicis,5
Cañar,CAÑAR 1,21-sep-17,9,R1,Aceria ilicis,40
Cañar,CAÑAR 1,21-sep-17,10,R1,Aceria ilicis,1
Cañar,CAÑAR 1,21-sep-17,1,R1,Aceria ilicis,20
Cañar,CAÑAR 1,21-sep-17,8,R1,Valor nulo,1
Cañar,CAÑAR 1,21-sep-17,2,R1,Valor nulo,2
Cañar,CAÑAR 1,21-sep-17,9,R2,Andricus foecundatrix,2
Cañar,CAÑAR 1,21-sep-17,10,R2,Aceria ilicis,5
Cañar,CAÑAR 1,21-sep-17,6,R2,Aceria ilicis,5
Cañar,CAÑAR 1,21-sep-17,9,R2,Aceria ilicis,10
Cañar,CAÑAR 1,21-sep-17,5,R2,Brenneria quercina,1
Cañar,CAÑAR 1,21-sep-17,5,R2,Aceria ilicis,10
Cañar,CAÑAR 1,21-sep-17,7,R2,Dryomyia lichtensteinii,5
Cañar,CAÑAR 1,21-sep-17,4,R2,Brenneria quercina,1
Cañar,CAÑAR 1,21-sep-17,4,R2,Aceria ilicis,70
Cañar,CAÑAR 1,21-sep-17,1,R2,Aceria ilicis,20
Cañar,CAÑAR 1,21-sep-17,7,R2,Aceria ilicis,2
Cañar,CAÑAR 1,21-sep-17,5,R2,Valor nulo,1
Cañar,CAÑAR 1,21-sep-17,4,R2,Valor nulo,10
Cañar,CAÑAR 1,21-sep-17,8,R2,Aceria ilicis,2
Cañar,CAÑAR 1,21-sep-17,2,R2,Valor nulo,5
Cañar,CAÑAR 1,21-sep-17,8,R3,Aceria ilicis,30
Cañar,CAÑAR 1,21-sep-17,9,R3,Aceria ilicis,60
Cañar,CAÑAR 1,21-sep-17,9,R3,Valor nulo,1
Cañar,CAÑAR 1,21-sep-17,9,R3,Valor nulo,1
Cañar,CAÑAR 1,21-sep-17,1,R3,Aceria ilicis,10
Cañar,CAÑAR 1,21-sep-17,6,R3,Brenneria quercina,3
Cañar,CAÑAR 1,21-sep-17,6,R3,Aceria ilicis,5
Cañar,CAÑAR 1,21-sep-17,10,R3,Aceria ilicis,10
